"guid","DisplayName","Description","Category","Version","ResourceID"
"0fda3595-9f2b-4592-8675-4231d6fa82fe","Azure Cognitive Search services should use private link","Azure Private Link lets you connect your virtual network to Azure services without a public IP address at the source or destination. The Private Link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to Azure Cognitive Search, data leakage risks are reduced. Learn more about private links at: https://aka.ms/azure-cognitive-search/inbound-private-endpoints.","Search","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/0fda3595-9f2b-4592-8675-4231d6fa82fe"
"0fdc6116-c747-449c-b9cc-330fcd4c5c9c","Enable logging by category group for microsoft.network/dnsresolverpolicies to Event Hub","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to an Event Hub for microsoft.network/dnsresolverpolicies.","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/0fdc6116-c747-449c-b9cc-330fcd4c5c9c"
"0fdf0491-d080-4575-b627-ad0e843cba0f","Public network access should be disabled for Container registries","Disabling public network access improves security by ensuring that container registries are not exposed on the public internet. Creating private endpoints can limit exposure of container registry resources. Learn more at: https://aka.ms/acr/portal/public-network and https://aka.ms/acr/private-link.","Container Registry","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/0fdf0491-d080-4575-b627-ad0e843cba0f"
"0fea8f8a-4169-495d-8307-30ec335f387d","CORS should not allow every domain to access your API for FHIR","Cross-Origin Resource Sharing (CORS) should not allow all domains to access your API for FHIR. To protect your API for FHIR, remove access for all domains and explicitly define the domains allowed to connect.","API for FHIR","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/0fea8f8a-4169-495d-8307-30ec335f387d"
"0fff3e39-f422-45b0-b497-33a05b996d3e","Enable logging by category group for Event Grid System Topics (microsoft.eventgrid/systemtopics) to Log Analytics","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Log Analytics workspace for Event Grid System Topics (microsoft.eventgrid/systemtopics).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/0fff3e39-f422-45b0-b497-33a05b996d3e"
"100c82ba-42e9-4d44-a2ba-94b209248583","Microsoft Managed Control 1087 - Security Awareness And Training Policy And Procedures","Microsoft implements this Awareness and Training control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/100c82ba-42e9-4d44-a2ba-94b209248583"
"106618ad-fe3e-49b4-bfef-01009f6770d8","Microsoft Managed Control 1820 - Accounting of Disclosures ","Microsoft implements this Accountability, Audit, and Risk Management control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/106618ad-fe3e-49b4-bfef-01009f6770d8"
"106ccbe4-a791-4f33-a44a-06796944b8d5","[Deprecated]: Deploy prerequisites to audit Windows VMs that do not contain the specified certificates in Trusted Root","This policy creates a Guest Configuration assignment to audit Windows VMs that do not contain the specified certificates in the Trusted Root Certification Authorities certificate store (Cert:\LocalMachine\Root). It also creates a system-assigned managed identity and deploys the VM extension for Guest Configuration. This policy should only be used along with its corresponding audit policy in an initiative. For more information on Guest Configuration policies, please visit https://aka.ms/gcpol","Guest Configuration","1.2.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/106ccbe4-a791-4f33-a44a-06796944b8d5"
"106cd3bd-50a1-466c-869f-f9c2d310477b","Enable logging by category group for Container registries (microsoft.containerregistry/registries) to Storage","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Storage Account for Container registries (microsoft.containerregistry/registries).","Monitoring","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/106cd3bd-50a1-466c-869f-f9c2d310477b"
"10874318-0bf7-a41f-8463-03e395482080","Correlate audit records","CMA_0087 - Correlate audit records","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/10874318-0bf7-a41f-8463-03e395482080"
"10984b4e-c93e-48d7-bf20-9c03b04e9eca","Microsoft Managed Control 1554 - Vulnerability Scanning | Discoverable Information","Microsoft implements this Risk Assessment control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/10984b4e-c93e-48d7-bf20-9c03b04e9eca"
"10c1859c-e1a7-4df3-ab97-a487fa8059f6","[Deprecated]: Ensure that '.NET Framework' version is the latest, if used as a part of the Function App","This policy is not required since Azure App Service automatically updates and maintains the .NET Framework versions installed on the platform.","App Service","1.0.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/10c1859c-e1a7-4df3-ab97-a487fa8059f6"
"10c3a1b1-29b0-a2d5-8f4c-a284b0f07830","Implement cryptographic mechanisms","CMA_C1419 - Implement cryptographic mechanisms","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/10c3a1b1-29b0-a2d5-8f4c-a284b0f07830"
"10c4210b-3ec9-9603-050d-77e4d26c7ebb","Enforce logical access","CMA_0245 - Enforce logical access","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/10c4210b-3ec9-9603-050d-77e4d26c7ebb"
"10caed8a-652c-4d1d-84e4-2805b7c07278","[Preview]: Configure ChangeTracking Extension for Linux Arc machines","Configure Linux Arc machines to automatically install the ChangeTracking Extension to enable File Integrity Monitoring(FIM) in Azure Security Center. FIM examines operating system files, Windows registries, application software, Linux system files, and more, for changes that might indicate an attack. The extension can be installed in virtual machines and locations supported by Azure Monitor Agent.","Security Center","2.0.0-preview","/providers/Microsoft.Authorization/policyDefinitions/10caed8a-652c-4d1d-84e4-2805b7c07278"
"10e8c93c-658d-47e8-aa6f-ed60f329c060","Enable logging by category group for microsoft.documentdb/mongoclusters to Storage","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Storage Account for microsoft.documentdb/mongoclusters.","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/10e8c93c-658d-47e8-aa6f-ed60f329c060"
"10ee2ea2-fb4d-45b8-a7e9-a2e770044cd9","[Deprecated]: Custom subscription owner roles should not exist","This policy is deprecated.","General","2.0.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/10ee2ea2-fb4d-45b8-a7e9-a2e770044cd9"
"11158848-f679-4e9b-aa7b-9fb07d945071","Microsoft Managed Control 1230 - Configuration Management Plan","Microsoft implements this Configuration Management control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/11158848-f679-4e9b-aa7b-9fb07d945071"
"1118afbc-c48d-43ae-931a-87b38956d40b","Enable logging by category group for Traffic Manager profiles (microsoft.network/trafficmanagerprofiles) to Log Analytics","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Log Analytics workspace for Traffic Manager profiles (microsoft.network/trafficmanagerprofiles).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/1118afbc-c48d-43ae-931a-87b38956d40b"
"1140e542-b80d-4048-af45-3f7245be274b","Microsoft Managed Control 1432 - Media Storage","Microsoft implements this Media Protection control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/1140e542-b80d-4048-af45-3f7245be274b"
"1142b015-2bd7-41e0-8645-a531afe09a1e","[Preview]: Configure Linux VMSS to be associated with a Data Collection Rule for ChangeTracking and Inventory","Deploy Association to link Linux virtual machine scale sets to the specified Data Collection Rule to enable ChangeTracking and Inventory. The list of locations and OS images are updated over time as support is increased.","ChangeTrackingAndInventory","1.0.0-preview","/providers/Microsoft.Authorization/policyDefinitions/1142b015-2bd7-41e0-8645-a531afe09a1e"
"114eec6e-5e59-4bad-999d-6eceeb39d582","Modify - Configure Azure IoT Hubs to disable public network access","Disabling the public network access property improves security by ensuring your Azure IoT Hub can only be accessed from a private endpoint. This policy disables public network access on IoT Hub resources.","Internet of Things","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/114eec6e-5e59-4bad-999d-6eceeb39d582"
"11566b39-f7f7-4b82-ab06-68d8700eb0a4","[Deprecated]: Cognitive Services accounts should use customer owned storage or enable data encryption.","This policy is deprecated. Cognitive Services have data encryption enforced.","Cognitive Services","2.0.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/11566b39-f7f7-4b82-ab06-68d8700eb0a4"
"11638078-a29c-4cf3-ad7f-775f78327425","Enable logging by category group for Application gateways (microsoft.network/applicationgateways) to Event Hub","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to an Event Hub for Application gateways (microsoft.network/applicationgateways).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/11638078-a29c-4cf3-ad7f-775f78327425"
"116b1633-30d0-4e9a-a665-8aea3dc906c6","Enable logging by category group for microsoft.servicenetworking/trafficcontrollers to Storage","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Storage Account for microsoft.servicenetworking/trafficcontrollers.","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/116b1633-30d0-4e9a-a665-8aea3dc906c6"
"116caf13-2666-4a2e-afca-9a5f1e671b11","Enable logging by category group for Power BI Embedded (microsoft.powerbidedicated/capacities) to Storage","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Storage Account for Power BI Embedded (microsoft.powerbidedicated/capacities).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/116caf13-2666-4a2e-afca-9a5f1e671b11"
"1189aa19-fbcf-4b3e-b9ec-76508e2fa17b","Microsoft Managed Control 1850 - Redress ","Microsoft implements this Individual Participation and Redress control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/1189aa19-fbcf-4b3e-b9ec-76508e2fa17b"
